"Código","Município","UF","Nível de Aprendizagem (Português | 5º ano | 2015)","Faixa de Aprendizagem (Português | 5º ano | 2015)","Nível de Desigualdade por Raça (Português | 5º ano | 2015)","Faixa de Desigualdade por Raça (Português | 5º ano | 2015)","Nível de Aprendizagem (Matemática | 5º ano | 2015)","Faixa de Aprendizagem (Matemática | 5º ano | 2015)","Nível de Desigualdade por Raça (Matemática | 5º ano | 2015)","Faixa de Desigualdade por Raça (Matemática | 5º ano | 2015)"
"3127503","Gonzaga","MG","-0.647604167710276","Média","-1.12618857270066","Desigualdade extrema","-0.537580685416762","Médio-alta","-0.715698780283886","Desigualdade alta"
"3127602","Gouveia","MG","-0.157228737765157","Alta","-0.533031735916012","Desigualdade","-0.239061577809041","Alta","-0.872746904051397","Desigualdade alta"
"3127701","Governador Valadares","MG","-0.231321026861829","Alta","-0.0903280168115724","Desigualdade","-0.397122509813071","Médio-alta","-0.0909813401685594","Desigualdade"
"3127800","Grão Mogol","MG","-0.562277794561391","Médio-alta","-0.572379666026079","Desigualdade alta","-0.616871249054203","Média","-0.724020695213017","Desigualdade alta"
"3127909","Grupiara","MG","-0.512753222494183","Médio-alta","-0.0031257439469512","Desigualdade","-0.643478969451386","Média","-0.883663863840278","Desigualdade alta"
"3128006","Guanhães","MG","-0.187274828471827","Alta","-0.266746269181392","Desigualdade","-0.323212193633889","Médio-alta","-0.172007882190491","Desigualdade"
"3128105","Guapé","MG","-0.194107835454338","Alta","-0.563367979908922","Desigualdade alta","-0.253803630152745","Alta","-0.743658347648639","Desigualdade alta"
"3128204","Guaraciaba","MG","-0.563784103719124","Médio-alta","-0.986746847402252","Desigualdade extrema","-0.508945370377139","Médio-alta","-0.668125693154786","Desigualdade alta"
"3128253","Guaraciama","MG","-0.594298395813297","Médio-alta","-0.000324110152976168","Equidade","-0.679884676897371","Média","-1.19811641215353","Desigualdade extrema"
"3128303","Guaranésia","MG","-0.148279467499305","Alta","-0.549521786287481","Desigualdade alta","-0.18017423249715","Alta","-0.707015077896113","Desigualdade alta"
"3128402","Guarani","MG","-0.124875322239182","Alta","-0.0679121104366425","Desigualdade","-0.290514478596368","Médio-alta","-0.875334062011313","Desigualdade alta"
"3128501","Guarará","MG","-0.49947819507055","Médio-alta","-0.790048349653919","Desigualdade alta","-0.58419246773624","Médio-alta","-0.00295878736457333","Desigualdade"
"3128600","Guarda-Mor","MG","-0.329178575550349","Médio-alta","-0.832289354664638","Desigualdade alta","-0.423787149610373","Médio-alta","-0.564336929527323","Desigualdade alta"
"3128709","Guaxupé","MG","-0.089117224133125","Alta","-0.312781001995384","Desigualdade","-0.0906935702136048","Alta","-0.395286551884746","Desigualdade"
"3128808","Guidoval","MG","-0.291410710801695","Médio-alta","-0.628876960449871","Desigualdade alta","-0.48332612560932","Médio-alta","-0.715254347123515","Desigualdade alta"
"3128907","Guimarânia","MG","-0.181877895054948","Alta","-1.20051427554631","Desigualdade extrema","-0.227140043717409","Alta","-0.873376524831052","Desigualdade alta"
"3129004","Guiricema","MG","-0.27848177123315","Médio-alta","-0.967386272413064","Desigualdade extrema","-0.266082930530871","Alta","-1.15970896689066","Desigualdade extrema"
"3129103","Gurinhatã","MG","-0.506334378226974","Médio-alta","-0.496560383152637","Desigualdade","-0.537262490985794","Médio-alta","-0.00122412351862033","Equidade"
"3129202","Heliodora","MG","-0.272187530056362","Alta","-0.979223638540456","Desigualdade extrema","-0.370646092699643","Médio-alta","-1.28346999931324","Desigualdade extrema"
"3129301","Iapu","MG","-0.432821898988096","Médio-alta","-0.951467333944874","Desigualdade extrema","-0.468514689759349","Médio-alta","-0.936002306908944","Desigualdade extrema"
"3129400","Ibertioga","MG","-0.414577101866294","Médio-alta","-0.524001137579725","Desigualdade","-0.727762561442383","Média","-0.801866030410741","Desigualdade alta"
"3129509","Ibiá","MG","-0.204794541432494","Alta","-0.480628857920544","Desigualdade","-0.310943108087607","Médio-alta","-0.362777046234549","Desigualdade"
"3129608","Ibiaí","MG","-0.626556279440769","Média","-0.00000672450616849918","Equidade","-0.89914596801614","Média","0.0000494260338953791","Equidade"
"3129657","Ibiracatu","MG","-0.618405426285563","Média","-0.91535816932727","Desigualdade extrema","-0.907564749587238","Média","-0.00184761968086299","Desigualdade"
"3129707","Ibiraci","MG","-0.211434005580106","Alta","-0.630712680393831","Desigualdade alta","-0.346707654236355","Médio-alta","-0.489305499222227","Desigualdade"
"3129806","Ibirité","MG","-0.333195461895262","Médio-alta","-0.0277289892697901","Desigualdade","-0.53497022356092","Médio-alta","-0.0692884514001125","Desigualdade"
"3129905","Ibitiúra de Minas","MG","-0.310391630062777","Médio-alta","-0.790735543546382","Desigualdade alta","-0.319522996643177","Médio-alta","-0.70579883946215","Desigualdade alta"
"3130002","Ibituruna","MG","-0.403685694568312","Médio-alta","-0.649085693194749","Desigualdade alta","-0.394661762463436","Médio-alta","-0.00377031851203221","Desigualdade"
"3130051","Icaraí de Minas","MG","-0.434527875679289","Médio-alta","-1.13997287865583","Desigualdade extrema","-0.572957470358166","Médio-alta","-0.882468469754426","Desigualdade alta"
"3130101","Igarapé","MG","-0.22042409563879","Alta","-0.130135709949618","Desigualdade","-0.261162305868199","Alta","-0.183911786935508","Desigualdade"
"3130200","Igaratinga","MG","-0.169037512105042","Alta","-0.955676065068251","Desigualdade extrema","-0.167847802656296","Alta","-0.93334017939563","Desigualdade alta"
"3130309","Iguatama","MG","-0.334830888017942","Médio-alta","-0.693625797946149","Desigualdade alta","-0.322505997088447","Médio-alta","-0.537553256139091","Desigualdade"
"3130408","Ijaci","MG","-0.347277035393378","Médio-alta","-0.00206089723617342","Desigualdade","-0.48134557788847","Médio-alta","-0.834482664714902","Desigualdade alta"
"3130507","Ilicínea","MG","-0.251429495757361","Alta","-0.580764973107371","Desigualdade alta","-0.322901625663704","Médio-alta","-0.504164423374814","Desigualdade"
"3130556","Imbé de Minas","MG","-0.534047058455524","Médio-alta","-0.596968723367803","Desigualdade alta","-0.608364801801475","Média","-1.37044346003847","Desigualdade extrema"
"3130606","Inconfidentes","MG","-0.180288433282051","Alta","-0.742433965196889","Desigualdade alta","-0.259718081938319","Alta","0.00221403209725333","Situações atípicas"
"3130655","Indaiabira","MG","-0.45423885196593","Médio-alta","-0.547430208504475","Desigualdade alta","-0.388367025537763","Médio-alta","-1.16494961196509","Desigualdade extrema"
"3130705","Indianópolis","MG","-0.368456726095696","Médio-alta","0.00000603011843596923","Equidade","-0.491669977068859","Médio-alta","-0.00056462478366947","Equidade"
"3130804","Ingaí","MG","-0.594332187592979","Médio-alta","-0.979031207402425","Desigualdade extrema","-0.728092829688297","Média","-0.867437079166964","Desigualdade alta"
"3130903","Inhapim","MG","-0.180965380438646","Alta","-0.632988513128107","Desigualdade alta","-0.30966946935884","Médio-alta","-0.850377732750573","Desigualdade alta"
"3131000","Inhaúma","MG","-0.209749829914174","Alta","-0.00286094235167809","Desigualdade","-0.222317276578892","Alta","-0.00334732786160412","Desigualdade"
"3131109","Inimutaba","MG","-0.436255422302911","Médio-alta","-0.406444015579004","Desigualdade","-0.520606225568972","Médio-alta","-0.796117612409634","Desigualdade alta"
"3131158","Ipaba","MG","-0.432619822402504","Médio-alta","-0.511092097349596","Desigualdade","-0.581029317939699","Médio-alta","-0.518952732347412","Desigualdade"
"3131208","Ipanema","MG","-0.116739137728595","Alta","-0.714103675537448","Desigualdade alta","-0.263796455864601","Alta","-0.556332749754749","Desigualdade alta"
"3131307","Ipatinga","MG","-0.105515507479521","Alta","-0.130656631557064","Desigualdade","-0.211217101672354","Alta","-0.142606659892096","Desigualdade"
"3131406","Ipiaçu","MG","-0.389315549246828","Médio-alta","-0.671385184521587","Desigualdade alta","-0.61423871393678","Média","-0.586756737334447","Desigualdade alta"
"3131505","Ipuiúna","MG","-0.353800823870134","Médio-alta","-0.944958197203342","Desigualdade extrema","-0.335479248866421","Médio-alta","-1.33389208960736","Desigualdade extrema"
"3131604","Iraí de Minas","MG","-0.322744698279003","Médio-alta","-0.908600737938403","Desigualdade extrema","-0.290206791859869","Médio-alta","-1.39082185341242","Desigualdade extrema"
"3131703","Itabira","MG","-0.150496064678435","Alta","-0.0964223384498452","Desigualdade","-0.273836470813696","Alta","-0.143275401852195","Desigualdade"
"3131802","Itabirinha","MG","-0.52174680470719","Médio-alta","-0.00121095338841864","Equidade","-0.638934116280471","Média","-0.510036407801721","Desigualdade"
"3131901","Itabirito","MG","-0.059166608294229","Alta","-0.129636679976067","Desigualdade","-0.0559465255610109","Alta","-0.20079845289178","Desigualdade"
"3132008","Itacambira","MG","-0.543597208478882","Médio-alta","-0.885724582190578","Desigualdade alta","-0.494024258696728","Médio-alta","-0.00418667201001985","Desigualdade"
"3132107","Itacarambi","MG","-0.662450720136186","Média","0.00000800295019959443","Equidade","-0.928623435179163","Média","0.000152150803552456","Equidade"
"3132206","Itaguara","MG","-0.101734913938835","Alta","-1.16034877252929","Desigualdade extrema","-0.139570332489441","Alta","-1.51426682029753","Desigualdade extrema"
"3132305","Itaipé","MG","-0.599945076644106","Médio-alta","-0.00361436620574295","Desigualdade","-0.594208456944567","Médio-alta","0.00000380782245497667","Equidade"
"3132404","Itajubá","MG","-0.118269010730022","Alta","-0.274191436001387","Desigualdade","-0.18457431796144","Alta","-0.446190138690024","Desigualdade"
"3132503","Itamarandiba","MG","-0.0819117840819993","Alta","-0.224101872927372","Desigualdade","-0.138717559532605","Alta","-0.304843642864708","Desigualdade"
"3132602","Itamarati de Minas","MG","-0.447310010634461","Médio-alta","-0.000489081163188358","Equidade","-0.507891559631186","Médio-alta","-1.02571615250935","Desigualdade extrema"
"3132701","Itambacuri","MG","-0.534821153284806","Médio-alta","0.0000438901159805241","Equidade","-0.604931174534357","Média","0.000130951934489703","Equidade"
"3132909","Itamogi","MG","-0.205151437356222","Alta","-0.780418646609704","Desigualdade alta","-0.169077236983844","Alta","-0.968321872261829","Desigualdade extrema"
"3133006","Itamonte","MG","-0.343279442740044","Médio-alta","-0.996507117220947","Desigualdade extrema","-0.440113116852193","Médio-alta","-0.591561148454177","Desigualdade alta"
"3133105","Itanhandu","MG","-0.17987367807861","Alta","-0.801233282333268","Desigualdade alta","-0.237779254122267","Alta","-0.939969946854567","Desigualdade extrema"
"3133204","Itanhomi","MG","-0.446860149863218","Médio-alta","-0.704653180146039","Desigualdade alta","-0.659228615558434","Média","-1.1723832998703","Desigualdade extrema"
"3133303","Itaobim","MG","-0.428915363352775","Médio-alta","0.000307340260016799","Equidade","-0.618731262139787","Média","-0.00151169779708621","Desigualdade"
"3133402","Itapagipe","MG","-0.196686278786702","Alta","-1.07402960117724","Desigualdade extrema","-0.340697122855707","Médio-alta","-0.849908235655249","Desigualdade alta"
"3133501","Itapecerica","MG","-0.141034614110094","Alta","-1.30530087236882","Desigualdade extrema","-0.24020425364816","Alta","-1.22115429416117","Desigualdade extrema"
"3133600","Itapeva","MG","-0.297572539775379","Médio-alta","-0.812204013468487","Desigualdade alta","-0.333293383354929","Médio-alta","-0.53213865933934","Desigualdade"
"3133709","Itatiaiuçu","MG","-0.2614493980228","Alta","-0.832445762109418","Desigualdade alta","-0.361477718068055","Médio-alta","-0.000220303901271943","Equidade"
"3133758","Itaú de Minas","MG","-0.0744113255491293","Alta","-1.1389138101223","Desigualdade extrema","0.111624602440834","Alta","-1.09587861628441","Desigualdade extrema"
"3133808","Itaúna","MG","-0.0343925520947758","Alta","-0.286836451923587","Desigualdade","-0.0989659171632575","Alta","-0.324568656821152","Desigualdade"
"3133907","Itaverava","MG","-0.627033832388788","Média","-0.000185912052427882","Equidade","-0.578838590536997","Médio-alta","-0.633880474119128","Desigualdade alta"
"3134004","Itinga","MG","-0.507498529920901","Médio-alta","-0.544059881810392","Desigualdade alta","-0.646420902836112","Média","-0.0444835958859295","Desigualdade"
"3134103","Itueta","MG","-0.279745295930394","Médio-alta","-1.12872398460862","Desigualdade extrema","-0.63967734498101","Média","-0.982122758570999","Desigualdade extrema"
"3134202","Ituiutaba","MG","-0.172355022118684","Alta","-0.204930471082595","Desigualdade","-0.30956877576768","Médio-alta","-0.218057595474452","Desigualdade"
"3134301","Itumirim","MG","-0.459853098630989","Médio-alta","-0.688585482894193","Desigualdade alta","-0.625452356594311","Média","-0.295251130900614","Desigualdade"
"3134400","Iturama","MG","-0.167025850469625","Alta","-0.214012140174692","Desigualdade","-0.194063656106412","Alta","-0.201494813057869","Desigualdade"
"3134509","Itutinga","MG","-0.371181905001367","Médio-alta","-0.823534375514119","Desigualdade alta","-0.606795231983614","Média","-0.536948580461572","Desigualdade"
"3134608","Jaboticatubas","MG","-0.399224015549657","Médio-alta","-0.411602266039195","Desigualdade","-0.524318969945921","Médio-alta","-0.000832294878586502","Equidade"
"3134707","Jacinto","MG","-0.714021256154471","Média","-0.000673225905687876","Equidade","-0.797447833572939","Média","-0.536103551724368","Desigualdade"
"3134806","Jacuí","MG","0.161001215117235","Alta","-0.770725551272929","Desigualdade alta","0.246967230893053","Alta","-0.77220846256734","Desigualdade alta"
"3134905","Jacutinga","MG","-0.112257557502069","Alta","-1.04896909441026","Desigualdade extrema","-0.174235383108975","Alta","-1.22162748240551","Desigualdade extrema"
"3135001","Jaguaraçu","MG","-0.778050966636464","Média","-0.00294159002326925","Desigualdade","-1.13899157057059","Médio-baixa","-0.00212642020892523","Desigualdade"
"3135050","Jaíba","MG","-0.471989585053708","Médio-alta","-0.167951910510981","Desigualdade","-0.69514410200257","Média","-0.164101897599305","Desigualdade"
"3135076","Jampruca","MG","-1.02719719812275","Média","-1.26429163352051","Desigualdade extrema","-1.14608455536778","Médio-baixa","-1.17692433873655","Desigualdade extrema"
"3135100","Janaúba","MG","-0.323552322907322","Médio-alta","-0.0443939175233498","Desigualdade","-0.453933377246188","Médio-alta","-0.0980687433792113","Desigualdade"
"3135209","Januária","MG","-0.465996800570848","Médio-alta","-0.00156871466731939","Desigualdade","-0.715292792765647","Média","-0.0017400746816381","Desigualdade"
"3135308","Japaraíba","MG","-0.228501549964633","Alta","-1.07436107587777","Desigualdade extrema","0.295551923923182","Alta","-0.770832257066709","Desigualdade alta"
"3135357","Japonvar","MG","-0.45730200754573","Médio-alta","0.000295770346542059","Equidade","-0.454723299076756","Médio-alta","0.809148961825647","Situações atípicas"
"3135407","Jeceaba","MG","-0.694780452073611","Média","-1.01695099209276","Desigualdade extrema","-0.719367847959154","Média","-0.00463540202804424","Desigualdade"
"3135456","Jenipapo de Minas","MG","-0.443626282402882","Médio-alta","-0.435087780492992","Desigualdade","-0.743119241124324","Média","-0.927963834834083","Desigualdade alta"
"3135506","Jequeri","MG","-0.360133414146456","Médio-alta","-1.45797114964405","Desigualdade extrema","-0.372709748966643","Médio-alta","-0.962441068286006","Desigualdade extrema"
"3135605","Jequitaí","MG","-0.399222763784144","Médio-alta","0.000931055846039721","Equidade","-0.533387583943203","Médio-alta","0.637409705107643","Situações atípicas"
